id_inducer_1	id_inducer_2	symbol_inducer_1	symbol_inducer_2	id_reporter	symbol_reporter	specs	AIC	Delta_AIC	theta
ENSG00000100095.18	ENSG00000125531.6	SEZ6L	FNDC11	ENSG00000136883.12	KIF12	OR	-1271.9985031160634	-48.56455695631962	{'K_1': 0.15084344253988907, 'K_2': 0.0446540134422217, 'n_1': 0.5059502043327238, 'n_2': 1.549042241125342, 'alpha_1': 0.3335925348031417, 'alpha_2': 0.08645215599128572, 'alpha_3': 0.09262313207472518}
ENSG00000100095.18	ENSG00000188886.3	SEZ6L	ASTL	ENSG00000136883.12	KIF12	OR	-1128.6953543970624	-194.9300740182598	{'K_1': 0.036483685968950824, 'K_2': 0.0611289948766255, 'n_1': 0.9461233366566902, 'n_2': 0.5190196892463708, 'alpha_1': 0.22649982015015194, 'alpha_2': -0.014263910519718401, 'alpha_3': 0.2264998201501519}
ENSG00000100095.18	ENSG00000242888.1	SEZ6L	AL133368.1	ENSG00000136883.12	KIF12	Dual_Activation	-1134.2093048678184	-75.97476954432273	{'K_1': 0.025610073083958875, 'K_2': 0.01753243211912238, 'n_1': 0.8366274286957229, 'n_2': 1.528751101792959, 'alpha_1': 0.10528229161290836, 'alpha_2': 6.509448199649298e-18, 'alpha_3': 0.10528229161290838, 'alpha_4': -5.454892180317694e-19}
ENSG00000100095.18	ENSG00000252351.1	SEZ6L	RNU6ATAC12P	ENSG00000136883.12	KIF12	OR	-1224.6313607475054	-128.11448495792	{'K_1': 4.37022017234491, 'K_2': 0.009108081074511767, 'n_1': 1.1426628350094072, 'n_2': 1.133978142454926, 'alpha_1': 0.12003063417794581, 'alpha_2': -0.028911561272621865, 'alpha_3': 0.1200306341779458}
ENSG00000100095.18	ENSG00000255872.3	SEZ6L	AL138752.2	ENSG00000136883.12	KIF12	OR	-1258.6060396128673	-91.70802486755201	{'K_1': 0.329911178560271, 'K_2': 0.12542720072179706, 'n_1': 0.9559990727752778, 'n_2': 0.5813332175656993, 'alpha_1': 0.28821058810531774, 'alpha_2': 0.28821058810531774, 'alpha_3': 0.24457428507619486}
ENSG00000100095.18	ENSG00000270750.1	SEZ6L	ENSG00000270750	ENSG00000136883.12	KIF12	OR	-1176.972891409324	-44.203832565627636	{'K_1': 0.0015959226425801157, 'K_2': 0.014742168390806902, 'n_1': 1.5267361109599105, 'n_2': 1.2316637604229401, 'alpha_1': 0.12034423614572651, 'alpha_2': 0.01387406376060222, 'alpha_3': 0.05767565364110849}
ENSG00000100095.18	ENSG00000158055.15	SEZ6L	GRHL3	ENSG00000136883.12	KIF12	OR	-1131.197460282669	-197.88594018219328	{'K_1': 0.0018250628189316585, 'K_2': 0.0716974763405615, 'n_1': 1.2810744917891779, 'n_2': 0.22662291914383131, 'alpha_1': 0.18065634426549487, 'alpha_2': 0.02157567748032424, 'alpha_3': 0.12907605468862937}
ENSG00000100095.18	ENSG00000230736.2	SEZ6L	AL021937.1	ENSG00000136883.12	KIF12	OR	-1219.0237115108716	-272.4616318557328	{'K_1': 0.04521981992345725, 'K_2': 0.029366592850985987, 'n_1': 1.8488342683167467, 'n_2': 0.698130022833231, 'alpha_1': 0.18727869621343954, 'alpha_2': -0.16528542055683335, 'alpha_3': 0.18727869621343957}
ENSG00000100095.18	ENSG00000226453.1	SEZ6L	LINC02542	ENSG00000136883.12	KIF12	Dual_Activation	-1308.277982103021	-13.876122418070963	{'K_1': 0.0012818733563486652, 'K_2': 0.07621181205080663, 'n_1': 0.9559162796533989, 'n_2': 1.454950756825962, 'alpha_1': 0.14474386415821466, 'alpha_2': 0.0008568083059761864, 'alpha_3': 0.08378245140788528, 'alpha_4': 0.0008568083059761853}
ENSG00000100095.18	ENSG00000163357.10	SEZ6L	DCST1	ENSG00000136883.12	KIF12	OR	-1245.3469951026877	-91.25287049474605	{'K_1': 0.018077014183178745, 'K_2': 0.013248688497318497, 'n_1': 0.97943422178126, 'n_2': 0.7697688449895076, 'alpha_1': 0.13354571626809558, 'alpha_2': -0.06502992922936697, 'alpha_3': 0.1335457162680956}
ENSG00000100095.18	ENSG00000207653.1	SEZ6L	MIR558	ENSG00000136883.12	KIF12	Dual_Activation	-1091.0509343365848	-162.5949731127564	{'K_1': 0.0008687526641198291, 'K_2': 0.002014591235131582, 'n_1': 1.3754254387129419, 'n_2': 1.0853786143824362, 'alpha_1': 0.09544320288802388, 'alpha_2': 0.05283796688897653, 'alpha_3': 0.0481563416824998, 'alpha_4': 0.0008132205802598285}
ENSG00000100095.18	ENSG00000253983.2	SEZ6L	AC087627.1	ENSG00000136883.12	KIF12	OR	-1123.9258468011396	-131.56216681571004	{'K_1': 8.093428260594183e-05, 'K_2': 0.010666550861648774, 'n_1': 0.6872620312590166, 'n_2': 0.30574965555229366, 'alpha_1': 0.14041726583119238, 'alpha_2': 0.010227045499165602, 'alpha_3': 0.06314942027006212}
ENSG00000100095.18	ENSG00000274403.1	SEZ6L	AC090510.2	ENSG00000136883.12	KIF12	Dual_Activation	-1114.261806032746	-121.44352284743968	{'K_1': 0.0015657095340007733, 'K_2': 0.03358240567582516, 'n_1': 1.2748827680926071, 'n_2': 0.5070375876872459, 'alpha_1': 0.1226297834237495, 'alpha_2': 0.07277855608981651, 'alpha_3': 0.1226297834237495, 'alpha_4': 5.228875949171929e-19}
ENSG00000100095.18	ENSG00000111181.12	SEZ6L	SLC6A12	ENSG00000136883.12	KIF12	Dual_Activation	-1119.944885360877	-143.91272935287202	{'K_1': 0.0001990566095886328, 'K_2': 0.047975587686853574, 'n_1': 0.5648620854687135, 'n_2': 1.1678241658806072, 'alpha_1': 0.09683714415584263, 'alpha_2': 0.09683714415584262, 'alpha_3': 0.06551470516856356, 'alpha_4': 1.796325633734743e-18}
ENSG00000100095.18	ENSG00000137634.9	SEZ6L	NXPE4	ENSG00000136883.12	KIF12	OR	-1148.7728248173037	-67.58159134285324	{'K_1': 0.036614804980708335, 'K_2': 0.05598915560164697, 'n_1': 1.099123594176516, 'n_2': 0.36724053981132315, 'alpha_1': 0.18412635741799072, 'alpha_2': -0.031882201882883675, 'alpha_3': 0.18412635741799072}
ENSG00000100095.18	ENSG00000159176.13	SEZ6L	CSRP1	ENSG00000136883.12	KIF12	Dual_Activation	-1205.3473902840478	-9.08913494200442	{'K_1': 0.30911251354361075, 'K_2': 0.04039945393764723, 'n_1': 0.8852519450281622, 'n_2': 0.5321792426499399, 'alpha_1': 0.7722408218955812, 'alpha_2': 0.010352383126932886, 'alpha_3': 0.08430278689548024, 'alpha_4': 6.655850468821398e-19}
ENSG00000100095.18	ENSG00000187566.4	SEZ6L	NHLRC1	ENSG00000136883.12	KIF12	Dual_Activation	-1109.9556427181976	-83.61115247874454	{'K_1': 0.0012161337148073456, 'K_2': 0.044129152547031085, 'n_1': 6.08743229624788, 'n_2': 1.126557492932415, 'alpha_1': 0.12020502188358628, 'alpha_2': 0.04024243161921766, 'alpha_3': 0.07827356871417854, 'alpha_4': -1.3535038867275664e-17}
ENSG00000100095.18	ENSG00000253733.3	SEZ6L	LZTS1-AS1	ENSG00000136883.12	KIF12	OR	-1212.338811365385	-72.84437865052382	{'K_1': 0.0587044482279127, 'K_2': 0.021520634526193665, 'n_1': 0.9829516927656955, 'n_2': 1.1678724326098373, 'alpha_1': 0.12141099285148749, 'alpha_2': 0.07469655119553781, 'alpha_3': 0.12141099285148749}
ENSG00000100095.18	ENSG00000207198.1	SEZ6L	RNU6-1195P	ENSG00000136883.12	KIF12	Dual_Activation	-1120.707520123103	-103.5961236200443	{'K_1': 0.01574088743143259, 'K_2': 0.011755766837705808, 'n_1': 0.21551884623925965, 'n_2': 1.43388629032078, 'alpha_1': 0.16345240160276955, 'alpha_2': 0.004299877408082955, 'alpha_3': 0.05390151121068063, 'alpha_4': -7.047019134267752e-19}
ENSG00000100095.18	ENSG00000265871.1	SEZ6L	MIR3174	ENSG00000136883.12	KIF12	Dual_Activation	-1203.4148673832267	-150.69114303160268	{'K_1': 0.0014017873578848067, 'K_2': 0.003328159852135716, 'n_1': 1.310925594947299, 'n_2': 1.4494555197229355, 'alpha_1': 0.112600444162777, 'alpha_2': 4.2569413749852055e-18, 'alpha_3': 0.06245292618602571, 'alpha_4': -4.973610803689136e-18}
ENSG00000100095.18	ENSG00000143369.14	SEZ6L	ECM1	ENSG00000136883.12	KIF12	OR	-1161.8578366085344	-57.384916855017764	{'K_1': 0.05103069352365301, 'K_2': 0.0725821926719877, 'n_1': 0.8932703409572385, 'n_2': 0.513177794389356, 'alpha_1': 0.1561351005614984, 'alpha_2': 0.03980985263767603, 'alpha_3': 0.1561351005614984}
ENSG00000100095.18	ENSG00000251720.1	SEZ6L	RNU7-123P	ENSG00000136883.12	KIF12	Dual_Activation	-1138.1501690627329	-154.22328349988152	{'K_1': 0.17331023267844786, 'K_2': 0.24510089667110346, 'n_1': 0.22620237145967112, 'n_2': 0.3386012306046786, 'alpha_1': 0.42976139388583734, 'alpha_2': 3.4414557808202046e-17, 'alpha_3': 0.20209713945752505, 'alpha_4': 9.201325154712384e-20}
ENSG00000100095.18	ENSG00000253073.1	SEZ6L	RN7SKP295	ENSG00000136883.12	KIF12	OR	-1087.004609832235	-11.791209778584971	{'K_1': 0.021664397891162392, 'K_2': 0.00171282238567437, 'n_1': 1.0642550965545232, 'n_2': 0.7159805601936747, 'alpha_1': 0.12087455299497873, 'alpha_2': -0.26028813088115565, 'alpha_3': 0.12087455299497865}
ENSG00000100095.18	ENSG00000275017.1	SEZ6L	AL353748.2	ENSG00000136883.12	KIF12	Dual_Activation	-1170.9790639414496	-153.5234873574077	{'K_1': 0.17230810631638724, 'K_2': 0.2556764430475509, 'n_1': 0.2204289060700306, 'n_2': 0.35866078663178175, 'alpha_1': 0.5268825208603499, 'alpha_2': -2.455941975262265e-18, 'alpha_3': 0.1530084364387513, 'alpha_4': 9.287213403855424e-19}
ENSG00000100095.18	ENSG00000147889.16	SEZ6L	CDKN2A	ENSG00000136883.12	KIF12	AND	-1064.242245250992	-133.46828813616412	{'K_1': 0.00023112615859937643, 'K_2': 0.0015872468665468328, 'n_1': 1.006493815528985, 'n_2': 1.2567031209113833, 'alpha_1': 0.10223927915770428}
ENSG00000100095.18	ENSG00000235513.1	SEZ6L	L3MBTL2-AS1	ENSG00000136883.12	KIF12	OR	-1224.996530921458	-223.23878713155023	{'K_1': 0.004168942441098149, 'K_2': 0.0339113921592118, 'n_1': 5.588971374597392, 'n_2': 14.671838855533933, 'alpha_1': 0.09838876459320105, 'alpha_2': 0.008281565055628354, 'alpha_3': 0.06237756565040683}
ENSG00000100095.18	ENSG00000240733.3	SEZ6L	RN7SL502P	ENSG00000136883.12	KIF12	OR	-1240.2922255732665	-5.639295042612503	{'K_1': 0.1546782421500383, 'K_2': 0.0541687285023678, 'n_1': 1.015815212204093, 'n_2': 1.173475767950907, 'alpha_1': 0.223055857948946, 'alpha_2': -0.10945428155639847, 'alpha_3': 0.223055857948946}
ENSG00000100095.18	ENSG00000220920.1	SEZ6L	AL023807.1	ENSG00000136883.12	KIF12	OR	-1224.1478355824315	-78.86268604048541	{'K_1': 0.2914631394330446, 'K_2': 0.037103481201609896, 'n_1': 0.41038397363937806, 'n_2': 1.4830769277092897, 'alpha_1': 0.2807265973782109, 'alpha_2': 0.08287418997406512, 'alpha_3': 0.08004543320376675}
ENSG00000100095.18	ENSG00000235221.1	SEZ6L	LINC00383	ENSG00000136883.12	KIF12	AND	-1133.93422617332	-11.026886343679507	{'K_1': 1.0384458892368328e-05, 'K_2': 0.009019862676227782, 'n_1': 1.0037745714801372, 'n_2': 1.2539065162934346, 'alpha_1': 0.12496207217135843}
ENSG00000100095.18	ENSG00000237530.1	SEZ6L	AL136140.1	ENSG00000136883.12	KIF12	OR	-1093.210846325695	-152.80380906566631	{'K_1': 0.17201228625012918, 'K_2': 0.07250054975536546, 'n_1': 0.515708776376619, 'n_2': 0.2388552407742651, 'alpha_1': 0.244649037473486, 'alpha_2': 0.11107862327945973, 'alpha_3': 0.1301310660114388}
ENSG00000100095.18	ENSG00000258521.1	SEZ6L	AL157871.2	ENSG00000136883.12	KIF12	AND	-1073.7027660873262	-141.97875071778662	{'K_1': 0.0004228513933050263, 'K_2': 0.002378521445475235, 'n_1': 0.9999107331150983, 'n_2': 1.2561441087624787, 'alpha_1': 0.10114725321914257}
ENSG00000242079.1	ENSG00000255334.1	RN7SL318P	AP000907.2	ENSG00000136883.12	KIF12	OR	-1205.2030959527247	-76.67235846384779	{'K_1': 0.16368901890615034, 'K_2': 0.06810636823580198, 'n_1': 1.1632432736871967, 'n_2': 1.350813858294948, 'alpha_1': 0.24590533930516678, 'alpha_2': 0.24590533930516678, 'alpha_3': 0.19332590569911823}
ENSG00000242079.1	ENSG00000231804.1	RN7SL318P	AL353748.1	ENSG00000136883.12	KIF12	OR	-1181.9470646180132	-17.391362908812198	{'K_1': 0.13679679243677892, 'K_2': 0.045775026925475575, 'n_1': 0.9589561731099402, 'n_2': 1.1666425728449383, 'alpha_1': 0.20344718335905482, 'alpha_2': 0.20344718335905482, 'alpha_3': 0.07356700431741776}
ENSG00000242079.1	ENSG00000250686.2	RN7SL318P	KHDRBS2-OT1	ENSG00000136883.12	KIF12	AND	-1141.7007822942046	-39.42219202818819	{'K_1': 0.01713165584562824, 'K_2': 0.000990701593993757, 'n_1': 1.3023614650763347, 'n_2': 0.9985588551807129, 'alpha_1': 0.11834291082456058}
ENSG00000242079.1	ENSG00000223884.5	RN7SL318P	AC068481.1	ENSG00000136883.12	KIF12	OR	-1295.1738969357907	-15.036674558280083	{'K_1': 0.014684435479449563, 'K_2': 0.02267329609615792, 'n_1': 1.1774753883637572, 'n_2': 0.4849256676594457, 'alpha_1': 0.2855595873049026, 'alpha_2': -0.290866509083443, 'alpha_3': 0.05315598419809139}
ENSG00000242079.1	ENSG00000237971.1	RN7SL318P	AL445523.1	ENSG00000136883.12	KIF12	Dual_Activation	-1135.1758033968072	-16.797265491150483	{'K_1': 0.015521861160206834, 'K_2': 0.00987893239103292, 'n_1': 1.2244268190358991, 'n_2': 1.0716793704113634, 'alpha_1': 0.10709672343430401, 'alpha_2': 0.10709672343430414, 'alpha_3': 0.022153132389757378, 'alpha_4': 2.8406096919120216e-17}
ENSG00000242079.1	ENSG00000200537.1	RN7SL318P	RNY4P6	ENSG00000136883.12	KIF12	AND	-1214.4851366647829	-118.954554126434	{'K_1': 0.00014897839418462572, 'K_2': 0.009565604026578522, 'n_1': 1.2563210475873607, 'n_2': 1.0312118734861222, 'alpha_1': 0.14746295119950967}
ENSG00000242079.1	ENSG00000236920.2	RN7SL318P	AL590727.1	ENSG00000136883.12	KIF12	Dual_Activation	-1313.313847608615	-3.0978986045763577	{'K_1': 0.01385465488542694, 'K_2': 0.01805225874716887, 'n_1': 1.1315072133191024, 'n_2': 1.044041164078721, 'alpha_1': 0.14882394667549986, 'alpha_2': 0.033057756200950944, 'alpha_3': 0.042745882621723685, 'alpha_4': 0.001094668061347487}
ENSG00000242079.1	ENSG00000254806.5	RN7SL318P	SYS1-DBNDD2	ENSG00000136883.12	KIF12	AND	-1275.9059569779954	-15.237735689352348	{'K_1': 0.014595911536384142, 'K_2': 0.00517131647894546, 'n_1': 1.3012946621155141, 'n_2': 0.4917479966834936, 'alpha_1': 0.18732345220417077}
ENSG00000242079.1	ENSG00000267283.1	RN7SL318P	AC005306.1	ENSG00000136883.12	KIF12	Dual_Activation	-1349.1055517873851	-7.119759656642145	{'K_1': 0.06280961351218851, 'K_2': 0.039952134759882164, 'n_1': 1.3001334721739024, 'n_2': 1.2540713181898566, 'alpha_1': 0.20488543339465098, 'alpha_2': 0.11921362550262501, 'alpha_3': 0.11785180948054522, 'alpha_4': 0.0012552979045737903}
ENSG00000242079.1	ENSG00000170967.4	RN7SL318P	DDI1	ENSG00000136883.12	KIF12	AND	-1191.2554174729798	-18.58274378327178	{'K_1': 0.012391001050705158, 'K_2': 0.010186067841792552, 'n_1': 1.2802313313649403, 'n_2': 1.0137920379752186, 'alpha_1': 0.13520104549588607}
ENSG00000242079.1	ENSG00000125531.6	RN7SL318P	FNDC11	ENSG00000136883.12	KIF12	OR	-1184.9677945475787	-18.38609494674961	{'K_1': 0.08377989616292503, 'K_2': 0.1227622535300259, 'n_1': 0.9882623885093896, 'n_2': 1.162151975577764, 'alpha_1': 0.18273876550291687, 'alpha_2': 0.1362619309597682, 'alpha_3': 0.1827387655029169}
ENSG00000242079.1	ENSG00000188886.3	RN7SL318P	ASTL	ENSG00000136883.12	KIF12	AND	-1174.9891157520592	-57.9625985820187	{'K_1': 0.010208490402056016, 'K_2': 0.00526076903141366, 'n_1': 1.2866327779204445, 'n_2': 0.9757234303182587, 'alpha_1': 0.12607274775341737}
ENSG00000242079.1	ENSG00000242888.1	RN7SL318P	AL133368.1	ENSG00000136883.12	KIF12	Dual_Activation	-1164.7273243881039	-47.57492055542684	{'K_1': 0.07212487895257587, 'K_2': 0.018825502154713486, 'n_1': 0.9618126114670246, 'n_2': 1.2121066946409125, 'alpha_1': 0.17482100585035842, 'alpha_2': 0.10099399770617129, 'alpha_3': 0.058150804865727004, 'alpha_4': 2.168404344971009e-18}
ENSG00000242079.1	ENSG00000252351.1	RN7SL318P	RNU6ATAC12P	ENSG00000136883.12	KIF12	OR	-1324.3503329378161	-31.674850287855634	{'K_1': 0.08844404464844534, 'K_2': 0.05486044431751509, 'n_1': 1.171951043192879, 'n_2': 0.989585808875572, 'alpha_1': 0.268024920084832, 'alpha_2': 0.13553934563792785, 'alpha_3': 0.12450306195722695}
ENSG00000242079.1	ENSG00000158055.15	RN7SL318P	GRHL3	ENSG00000136883.12	KIF12	OR	-1156.0932645411115	-58.40636076474084	{'K_1': 0.0195808386622722, 'K_2': 0.036146478665018, 'n_1': 1.6349880294401697, 'n_2': 0.5108975783051878, 'alpha_1': 0.10305446489807271, 'alpha_2': 0.1030544648980727, 'alpha_3': 0.0650358904312123}
ENSG00000242079.1	ENSG00000230736.2	RN7SL318P	AL021937.1	ENSG00000136883.12	KIF12	OR	-1210.111026830255	-19.087695062573403	{'K_1': 0.2901059426060041, 'K_2': 0.11689575778290696, 'n_1': 1.1078812516889252, 'n_2': 0.8474935925486042, 'alpha_1': 0.3645044220438899, 'alpha_2': 0.3639916812986695, 'alpha_3': 0.18598030424122317}
ENSG00000242079.1	ENSG00000207653.1	RN7SL318P	MIR558	ENSG00000136883.12	KIF12	Dual_Activation	-1142.3265795584314	-41.59393720174512	{'K_1': 0.021713058666938456, 'K_2': 0.06922611962535495, 'n_1': 1.3582228234452234, 'n_2': 0.7405049508943656, 'alpha_1': 0.12132506574232524, 'alpha_2': 0.1213250657423252, 'alpha_3': 0.001232785182727342, 'alpha_4': 0.0012327851827272902}
ENSG00000242079.1	ENSG00000253983.2	RN7SL318P	AC087627.1	ENSG00000136883.12	KIF12	OR	-1135.0552680908227	-60.36254514350503	{'K_1': 0.029017337174256363, 'K_2': 0.02640968008012803, 'n_1': 0.9887242031120267, 'n_2': 1.1687007694080216, 'alpha_1': 0.15072673907746872, 'alpha_2': 0.15072673907746847, 'alpha_3': 0.007490493623095253}
ENSG00000242079.1	ENSG00000274403.1	RN7SL318P	AC090510.2	ENSG00000136883.12	KIF12	AND	-1144.5147542689135	-30.90710944526313	{'K_1': 0.01757060869042736, 'K_2': 0.00020949258041674587, 'n_1': 1.3213572399829314, 'n_2': 0.8943262180220104, 'alpha_1': 0.11546102714626162}
ENSG00000242079.1	ENSG00000111181.12	RN7SL318P	SLC6A12	ENSG00000136883.12	KIF12	OR	-1156.635460773169	-30.726915447050715	{'K_1': 0.01973357838573031, 'K_2': 0.05918182523714286, 'n_1': 1.40423330724209, 'n_2': 1.6245486328465792, 'alpha_1': 0.11688515548213901, 'alpha_2': 0.11688515548213917, 'alpha_3': -4.119968255444917e-18}
ENSG00000242079.1	ENSG00000159176.13	RN7SL318P	CSRP1	ENSG00000136883.12	KIF12	Dual_Activation	-1183.4935790036882	-2.498329343120531	{'K_1': 0.1557964473257608, 'K_2': 0.0035030807777994733, 'n_1': 1.1449983308022633, 'n_2': 0.6707380078195063, 'alpha_1': 0.33686366630897985, 'alpha_2': 0.0619281048229649, 'alpha_3': 0.035564397732426825, 'alpha_4': 3.5529216556601677e-19}
ENSG00000242079.1	ENSG00000187566.4	RN7SL318P	NHLRC1	ENSG00000136883.12	KIF12	Dual_Activation	-1186.8938124174633	-60.31609569322018	{'K_1': 0.19145231565169576, 'K_2': 0.049931544922655294, 'n_1': 0.7422981273651229, 'n_2': 2.238186839077101, 'alpha_1': 0.24333690012253864, 'alpha_2': 0.23211168385408812, 'alpha_3': 0.05745044413820697, 'alpha_4': 2.879155974600977e-18}
ENSG00000242079.1	ENSG00000253733.3	RN7SL318P	LZTS1-AS1	ENSG00000136883.12	KIF12	OR	-1444.3553795286416	-17.56418150162267	{'K_1': 0.2027458522399019, 'K_2': 0.08902733187826666, 'n_1': 1.1447352159132358, 'n_2': 1.0008325627676644, 'alpha_1': 0.4184391449758028, 'alpha_2': 0.28075534064928154, 'alpha_3': 0.12463134336083152}
ENSG00000242079.1	ENSG00000207198.1	RN7SL318P	RNU6-1195P	ENSG00000136883.12	KIF12	AND	-1145.2849130412417	-30.900090065231325	{'K_1': 0.019979879706324477, 'K_2': 0.002840986862445006, 'n_1': 1.0673053027898531, 'n_2': 1.2793850832953468, 'alpha_1': 0.13007108274771748}
ENSG00000242079.1	ENSG00000265871.1	RN7SL318P	MIR3174	ENSG00000136883.12	KIF12	AND	-1210.6740607724726	-2.67656802767965	{'K_1': 0.01402062727408163, 'K_2': 0.0036032066433921597, 'n_1': 1.2534221777317636, 'n_2': 0.9944411945512085, 'alpha_1': 0.1343878038782031}
ENSG00000242079.1	ENSG00000251720.1	RN7SL318P	RNU7-123P	ENSG00000136883.12	KIF12	OR	-1260.4520394835115	-113.26183915831302	{'K_1': 0.07000167868730042, 'K_2': 0.07426847883381284, 'n_1': 1.1714859147595313, 'n_2': 0.9976946250715623, 'alpha_1': 0.35666230622564304, 'alpha_2': 0.12855266370831547, 'alpha_3': 0.12322913989409533}
ENSG00000242079.1	ENSG00000253073.1	RN7SL318P	RN7SKP295	ENSG00000136883.12	KIF12	OR	-1181.6925705799622	-27.553707588662974	{'K_1': 0.07467742295653587, 'K_2': 0.06253808019622652, 'n_1': 0.9805150254049257, 'n_2': 0.6712858473724975, 'alpha_1': 0.16267317321090902, 'alpha_2': 0.15505961350874997, 'alpha_3': 0.16267317321090902}
ENSG00000242079.1	ENSG00000275017.1	RN7SL318P	AL353748.2	ENSG00000136883.12	KIF12	Dual_Activation	-1398.6171938103157	-123.44757129202435	{'K_1': 0.04325890271759796, 'K_2': 0.047490470814358345, 'n_1': 1.199118867661716, 'n_2': 1.1116190500640084, 'alpha_1': 0.2646382942783839, 'alpha_2': 0.09598130413944907, 'alpha_3': 0.059129387020183756, 'alpha_4': -5.594868288310404e-19}
ENSG00000242079.1	ENSG00000147889.16	RN7SL318P	CDKN2A	ENSG00000136883.12	KIF12	OR	-1202.9176901767908	-81.27788321158664	{'K_1': 0.09739591264718837, 'K_2': 0.12962822562838122, 'n_1': 1.006601959087196, 'n_2': 0.6479172211939114, 'alpha_1': 0.1917956390746504, 'alpha_2': 0.18113865776702776, 'alpha_3': 0.1917956390746504}
